"id","price","date_stamp.x","journal_id","influence_id","article_influence","est_article_influence","date_stamp.y","ai_percentile","cost_effectiveness","ef_percentile","eigenfactor","efn","journal_name","pub_name","is_hybrid","category"
NA,NA,NA,"0033-2879",1728,0.32297,NA,"1998-12-31",NA,NA,NA,NA,NA,"PSYCHOLOGICA BELGICA","BELGIAN PSYCHOL SOC",0,"PSYCHOLOGY"
NA,NA,NA,"0029-3571",1729,0.86117,NA,"1998-12-31",NA,NA,NA,NA,NA,"NORTHWESTERN UNIVERSITY LAW REVIEW","Self Owned - Non-Profit Society",0,"LAW"
NA,NA,NA,"0266-6138",1730,0.19527,NA,"1998-12-31",NA,NA,NA,NA,NA,"Midwifery","Elsevier",1,"MEDICINE"
NA,NA,NA,"0024-3841",1731,0.36572,NA,"1998-12-31",NA,NA,NA,NA,NA,"Lingua","Elsevier",1,"LINGUISTICS"
NA,NA,NA,"0160-2896",1732,0.85094,NA,"1998-12-31",NA,NA,NA,NA,NA,"Intelligence","Elsevier",1,"PSYCHOLOGY"
NA,NA,NA,"0017-8322",1733,0.53116,NA,"1998-12-31",NA,NA,NA,NA,NA,"HASTINGS LAW JOURNAL","UNIV CALIF",0,"LAW"
NA,NA,NA,"0017-808X",1734,0.43602,NA,"1998-12-31",NA,NA,NA,NA,NA,"HARVARD JOURNAL ON LEGISLATION","HARVARD LAW SCHOOL",0,"LAW"
NA,NA,NA,"0016-8092",1735,1.015,NA,"1998-12-31",NA,NA,NA,NA,NA,"GEORGETOWN LAW JOURNAL","GEORGETOWN LAW JOURNAL ASSN",0,"LAW"
NA,NA,NA,"0016-8076",1736,0.36652,NA,"1998-12-31",NA,NA,NA,NA,NA,"GEORGE WASHINGTON LAW REVIEW","GEORGE WASHINGTON UNIV",0,"LAW"
NA,NA,NA,"0016-7185",1737,0.34193,NA,"1998-12-31",NA,NA,NA,NA,NA,"Geoforum","Elsevier",1,NA
NA,NA,NA,"0016-3287",1738,0.18957,NA,"1998-12-31",NA,NA,NA,NA,NA,"Futures","Elsevier",1,NA
NA,NA,NA,"0015-704X",1739,0.50604,NA,"1998-12-31",NA,NA,NA,NA,NA,"FORDHAM LAW REVIEW","FORDHAM UNIV SCHOOL LAW",0,"LAW"
NA,NA,NA,"0213-6163",1740,0.069086,NA,"1998-12-31",NA,NA,NA,NA,NA,"European Journal of Psychiatry","Universidad de Zaragoza",0,"PSYCHIATRY"
NA,NA,NA,"0046-1121",1741,0.20151,NA,"1998-12-31",NA,NA,NA,NA,NA,"ECOLOGY LAW QUARTERLY","Univ Calif Press",0,"LAW"
NA,NA,NA,"0010-0277",1742,2.9935,NA,"1998-12-31",NA,NA,NA,NA,NA,"Cognition","Elsevier",1,"PSYCHOLOGY"
NA,NA,NA,"0264-2751",1743,0.22964,NA,"1998-12-31",NA,NA,NA,NA,NA,"Cities","Elsevier",1,NA
NA,NA,NA,"0023-9356",1744,0.29068,NA,"1998-12-31",NA,NA,NA,NA,NA,"BUFFALO LAW REVIEW","UNIV BUFFALO STATE UNIV NEW YORK",0,"LAW"
NA,NA,NA,"0003-5521",1745,0.061511,NA,"1998-12-31",NA,NA,NA,NA,NA,"L'Anthropologie","Elsevier",1,"ANTHROPOLOGY"
NA,NA,NA,"0918-7960",1746,0.15356,NA,"1998-12-31",NA,NA,NA,NA,NA,"ANTHROPOLOGICAL SCIENCE","ANTHROPOLOGICAL SOC NIPPON",0,"ANTHROPOLOGY"
NA,NA,NA,"0944-2006",1747,0.1839,NA,"1998-12-31",NA,NA,NA,NA,NA,"Zoology","Elsevier",1,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"1021-5506",1748,0.07498,NA,"1998-12-31",NA,NA,NA,NA,NA,"ZOOLOGICAL STUDIES","Academia Sinica",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0043-1648",1749,0.42489,NA,"1998-12-31",NA,NA,NA,NA,NA,"Wear","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0042-6822",1750,1.4185,NA,"1998-12-31",NA,NA,NA,NA,NA,"Virology","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0375-8427",1751,0.048769,NA,"1998-12-31",NA,NA,NA,NA,NA,"VETERINARNI MEDICINA","INST AGRICULTURAL FOOD INFORMATION",0,"VETERINARY"
NA,NA,NA,"0042-207X",1752,0.24865,NA,"1998-12-31",NA,NA,NA,NA,NA,"Vacuum","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0264-410X",1753,0.75019,NA,"1998-12-31",NA,NA,NA,NA,NA,"Vaccine","Elsevier",1,"INFECTIOUS DISEASES"
NA,NA,NA,"0090-4295",1754,0.77402,NA,"1998-12-31",NA,NA,NA,NA,NA,"Urology","Elsevier",1,"UROLOGY"
NA,NA,NA,"0041-624X",1755,0.59084,NA,"1998-12-31",NA,NA,NA,NA,NA,"Ultrasonics","Elsevier",1,"RADIOLOGY"
NA,NA,NA,"0304-3991",1756,1.2648,NA,"1998-12-31",NA,NA,NA,NA,NA,"Ultramicroscopy","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0041-0101",1757,0.32635,NA,"1998-12-31",NA,NA,NA,NA,NA,"Toxicon","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0300-483X",1758,0.43214,NA,"1998-12-31",NA,NA,NA,NA,NA,"Toxicology","Elsevier",1,"ENVIRONMENTAL HEALTH"
NA,NA,NA,"0093-691X",1759,0.50961,NA,"1998-12-31",NA,NA,NA,NA,NA,"Theriogenology","Elsevier",1,"VETERINARY"
NA,NA,NA,"0730-2347",1760,0.17871,NA,"1998-12-31",NA,NA,NA,NA,NA,"TEXAS HEART INSTITUTE JOURNAL","TEXAS HEART INST",0,"MEDICINE"
NA,NA,NA,"0040-4020",1761,0.75951,NA,"1998-12-31",NA,NA,NA,NA,NA,"Tetrahedron","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0040-1951",1762,1.1905,NA,"1998-12-31",NA,NA,NA,NA,NA,"Tectonophysics","Elsevier",1,NA
NA,NA,NA,"0166-4972",1763,0.12324,NA,"1998-12-31",NA,NA,NA,NA,NA,"Technovation","Elsevier",1,"MARKETING"
NA,NA,NA,"0039-9140",1764,0.51296,NA,"1998-12-31",NA,NA,NA,NA,NA,"Talanta","Elsevier",1,NA
NA,NA,NA,"0039-6060",1765,1.0014,NA,"1998-12-31",NA,NA,NA,NA,NA,"Surgery","Elsevier",1,"GASTROENTEROLOGY"
NA,NA,NA,"0969-2126",1766,0,NA,"1998-12-31",NA,NA,NA,NA,NA,"Structure","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0039-128X",1767,0.55016,NA,"1998-12-31",NA,NA,NA,NA,NA,"Steroids","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0185-1101",1768,1.1122,NA,"1998-12-31",NA,NA,NA,NA,NA,"REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA","Self Owned - Non-Profit Society",0,"ASTRONOMY AND ASTROPHYSICS"
NA,NA,NA,"0034-7744",1769,0.059242,NA,"1998-12-31",NA,NA,NA,NA,NA,"REVISTA DE BIOLOGIA TROPICAL","REVISTA DE BIOLOGIA TROPICAL",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0300-9572",1770,0.46664,NA,"1998-12-31",NA,NA,NA,NA,NA,"Resuscitation","Elsevier",1,"MEDICINE"
NA,NA,NA,"0217-2445",1771,0.26173,NA,"1998-12-31",NA,NA,NA,NA,NA,"RAFFLES BULLETIN OF ZOOLOGY","Self Owned - Non-Profit Society",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0033-3182",1772,0.64446,NA,"1998-12-31",NA,NA,NA,NA,NA,"Psychosomatics","Elsevier",1,"PSYCHIATRY"
NA,NA,NA,"0306-4530",1773,0,NA,"1998-12-31",NA,NA,NA,NA,NA,"Psychoneuroendocrinology","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"1434-4610",1774,0,NA,"1998-12-31",NA,NA,NA,NA,NA,"Protist","Elsevier",1,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0032-3861",1775,0.77498,NA,"1998-12-31",NA,NA,NA,NA,NA,"Polymer","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0277-5387",1776,0.41515,NA,"1998-12-31",NA,NA,NA,NA,NA,"Polyhedron","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0147-619X",1777,0.70069,NA,"1998-12-31",NA,NA,NA,NA,NA,"Plasmid","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0143-4004",1778,0.67806,NA,"1998-12-31",NA,NA,NA,NA,NA,"Placenta","Elsevier",1,"MEDICINE"
NA,NA,NA,"0944-7113",1779,0.2205,NA,"1998-12-31",NA,NA,NA,NA,NA,"Phytomedicine","Elsevier",1,"FOOD SCIENCE"
NA,NA,NA,"0031-9422",1780,0.35314,NA,"1998-12-31",NA,NA,NA,NA,NA,"Phytochemistry","Elsevier",1,"FOOD SCIENCE"
NA,NA,NA,"0196-9781",1781,0.6821,NA,"1998-12-31",NA,NA,NA,NA,NA,"Peptides","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0031-3025",1782,0.29496,NA,"1998-12-31",NA,NA,NA,NA,NA,"Pathology","Elsevier",1,"ONCOLOGY"
NA,NA,NA,"0556-3321",1783,0.033596,NA,"1998-12-31",NA,NA,NA,NA,NA,"PAKISTAN JOURNAL OF BOTANY","PAKISTAN BOTANICAL SOC",0,"PLANT BIOLOGY"
NA,NA,NA,"0386-2194",1784,0.3653,NA,"1998-12-31",NA,NA,NA,NA,NA,"PROCEEDINGS OF THE JAPAN ACADEMY SERIES A-MATHEMATICAL SCIENCES","Self Owned - Non-Profit Society",0,"MATHEMATICS"
NA,NA,NA,"0253-4142",1785,0.24652,NA,"1998-12-31",NA,NA,NA,NA,NA,"PROCEEDINGS OF THE INDIAN ACADEMY OF SCIENCES-MATHEMATICAL SCIENCES","SPRINGER",0,"MATHEMATICS"
NA,NA,NA,"0253-4134",1786,0.11888,NA,"1998-12-31",NA,NA,NA,NA,NA,"JOURNAL OF CHEMICAL SCIENCES","SPRINGER",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0030-6126",1787,0.50155,NA,"1998-12-31",NA,NA,NA,NA,NA,"OSAKA JOURNAL OF MATHEMATICS","Osaka University",0,"MATHEMATICS"
NA,NA,NA,"0161-6420",1788,1.1706,NA,"1998-12-31",NA,NA,NA,NA,NA,"Ophthalmology","Elsevier",1,"OPHTHALMOLOGY"
NA,NA,NA,"0305-0483",1789,0.30643,NA,"1998-12-31",NA,NA,NA,NA,NA,"Omega","Elsevier",1,"OPERATIONS RESEARCH"
NA,NA,NA,"0899-9007",1790,0.26966,NA,"1998-12-31",NA,NA,NA,NA,NA,"Nutrition","Elsevier",1,"MEDICINE"
NA,NA,NA,"0161-813X",1791,0.59182,NA,"1998-12-31",NA,NA,NA,NA,NA,"Neurotoxicology","Elsevier",1,"ENVIRONMENTAL HEALTH"
NA,NA,NA,"0306-4522",1792,1.5179,NA,"1998-12-31",NA,NA,NA,NA,NA,"Neuroscience","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0028-3932",1793,1.5322,NA,"1998-12-31",NA,NA,NA,NA,NA,"Neuropsychologia","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0028-3908",1794,1.5678,NA,"1998-12-31",NA,NA,NA,NA,NA,"Neuropharmacology","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0143-4179",1795,0.39279,NA,"1998-12-31",NA,NA,NA,NA,NA,"Neuropeptides","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0896-6273",1796,10.111,NA,"1998-12-31",NA,NA,NA,NA,NA,"Neuron","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0028-3886",1797,0.043604,NA,"1998-12-31",NA,NA,NA,NA,NA,"NEUROLOGY INDIA","Self Owned - Non-Profit Society",0,"NEUROSCIENCE"
NA,NA,NA,"1053-8119",1798,2.7124,NA,"1998-12-31",NA,NA,NA,NA,NA,"NeuroImage","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0925-2312",1799,0.2013,NA,"1998-12-31",NA,NA,NA,NA,NA,"Neurocomputing","Elsevier",1,NA
NA,NA,NA,"0028-3770",1800,0.1113,NA,"1998-12-31",NA,NA,NA,NA,NA,"Neurochirurgie","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0968-4328",1801,0.27612,NA,"1998-12-31",NA,NA,NA,NA,NA,"Micron","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0026-0495",1802,0.68625,NA,"1998-12-31",NA,NA,NA,NA,NA,"Metabolism","Elsevier",1,"MEDICINE"
NA,NA,NA,"0025-7273",1803,0.28046,NA,"1998-12-31",NA,NA,NA,NA,NA,"Medical History","University College London",0,"HISTORY AND PHILOSOPHY OF SCIENCE"
NA,NA,NA,"0957-4158",1804,0.16613,NA,"1998-12-31",NA,NA,NA,NA,NA,"Mechatronics","Elsevier",1,"ROBOTICS"
NA,NA,NA,"0378-5122",1805,0.44077,NA,"1998-12-31",NA,NA,NA,NA,NA,"Maturitas","Elsevier",1,"MEDICINE"
NA,NA,NA,"1352-8661",1806,0.3351,NA,"1998-12-31",NA,NA,NA,NA,NA,"Magnetic Resonance Materials in Physics Biology and Medicine","Springer",1,NA
NA,NA,NA,"0024-4937",1807,1.9284,NA,"1998-12-31",NA,NA,NA,NA,NA,"LITHOS","Elsevier",1,NA
NA,NA,NA,"0023-5954",1808,0.17749,NA,"1998-12-31",NA,NA,NA,NA,NA,"KYBERNETIKA","Self Owned - Non-Profit Society",0,"ROBOTICS"
NA,NA,NA,"1044-677X",1809,1.3084,NA,"1998-12-31",NA,NA,NA,NA,NA,"JOURNAL OF RESEARCH OF THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","US GOVERNMENT PRINTING OFFICE",0,NA
NA,NA,NA,"0163-3864",1810,0.56428,NA,"1998-12-31",NA,NA,NA,NA,NA,"JOURNAL OF NATURAL PRODUCTS","AMER CHEMICAL SOC",0,"FOOD SCIENCE"
NA,NA,NA,"0948-5023",1811,0.22153,NA,"1998-12-31",NA,NA,NA,NA,NA,"Journal of Molecular Modeling","Springer",1,NA
NA,NA,NA,"0026-1165",1812,0.69342,NA,"1998-12-31",NA,NA,NA,NA,NA,"JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN","METEOROLOGICAL SOC JPN",0,NA
NA,NA,NA,"0377-2063",1813,0.088865,NA,"1998-12-31",NA,NA,NA,NA,NA,"IETE Journal of Research","Medknow",0,NA
NA,NA,NA,"0022-1333",1814,0.31245,NA,"1998-12-31",NA,NA,NA,NA,NA,"JOURNAL OF GENETICS","SPRINGER",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0747-9964",1815,0.14444,NA,"1998-12-31",NA,NA,NA,NA,NA,"Journal of Engineering Technology","American Society for Engineering Education",0,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"1062-6050",1816,0.24652,NA,"1998-12-31",NA,NA,NA,NA,NA,"JOURNAL OF ATHLETIC TRAINING","Self Owned - Non-Profit Society",0,"SPORTS MEDICINE"
NA,NA,NA,"0966-9795",1817,1.2261,NA,"1998-12-31",NA,NA,NA,NA,NA,"Intermetallics","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0020-1383",1818,0.1792,NA,"1998-12-31",NA,NA,NA,NA,NA,"Injury","Elsevier",1,"ORTHOPEDICS"
NA,NA,NA,"0971-5916",1819,0.096624,NA,"1998-12-31",NA,NA,NA,NA,NA,"INDIAN JOURNAL OF MEDICAL RESEARCH","INDIAN COUNCIL MEDICAL RES",0,"MEDICINE"
NA,NA,NA,"0171-2985",1820,0.66719,NA,"1998-12-31",NA,NA,NA,NA,NA,"Immunobiology","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1074-7613",1821,13.196,NA,"1998-12-31",NA,NA,NA,NA,NA,"Immunity","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0019-1035",1822,1.9698,NA,"1998-12-31",NA,NA,NA,NA,NA,"Icarus","Elsevier",1,NA
NA,NA,NA,"0304-386X",1823,0.34995,NA,"1998-12-31",NA,NA,NA,NA,NA,"Hydrometallurgy","Elsevier",1,NA
NA,NA,NA,"1430-2772",1824,0.12202,NA,"1998-12-31",NA,NA,NA,NA,NA,"Psychological Research","Springer",1,NA
NA,NA,NA,"0375-6505",1825,0.37056,NA,"1998-12-31",NA,NA,NA,NA,NA,"Geothermics","Elsevier",1,"ENERGY"
NA,NA,NA,"0169-555X",1826,0.57995,NA,"1998-12-31",NA,NA,NA,NA,NA,"Geomorphology","Elsevier",1,NA
NA,NA,NA,"0016-7061",1827,0.99165,NA,"1998-12-31",NA,NA,NA,NA,NA,"Geoderma","Elsevier",1,"PLANT BIOLOGY"
NA,NA,NA,"0016-6995",1828,0.28173,NA,"1998-12-31",NA,NA,NA,NA,NA,"Geobios","Elsevier",1,NA
NA,NA,NA,"0888-7543",1829,1.6715,NA,"1998-12-31",NA,NA,NA,NA,NA,"Genomics","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0378-1119",1830,1.1294,NA,"1998-12-31",NA,NA,NA,NA,NA,"Gene","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0016-5085",1831,2.9438,NA,"1998-12-31",NA,NA,NA,NA,NA,"Gastroenterology","Elsevier",1,"GASTROENTEROLOGY"
NA,NA,NA,"0016-2361",1832,0.45573,NA,"1998-12-31",NA,NA,NA,NA,NA,"Fuel","Elsevier",1,NA
NA,NA,NA,"1330-9862",1833,0.12013,NA,"1998-12-31",NA,NA,NA,NA,NA,"FOOD TECHNOLOGY AND BIOTECHNOLOGY","FACULTY FOOD TECHNOLOGY BIOTECHNOLOGY",0,"FOOD SCIENCE"
NA,NA,NA,"0367-2530",1834,0.36916,NA,"1998-12-31",NA,NA,NA,NA,NA,"Flora","Elsevier",1,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0090-0656",1835,0.72058,NA,"1998-12-31",NA,NA,NA,NA,NA,"FISHERY BULLETIN","Self Owned - Non-Profit Society",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"1341-1357",1836,0.054581,NA,"1998-12-31",NA,NA,NA,NA,NA,"EXPERIMENTAL ANIMALS","INT PRESS EDITING CENTRE INC",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"1225-6463",1837,0.93323,NA,"1998-12-31",NA,NA,NA,NA,NA,"ETRI JOURNAL","ELECTRONICS TELECOMMUNICATIONS RESEARCH INST",0,NA
NA,NA,NA,"0091-6765",1838,0.89761,NA,"1998-12-31",NA,NA,NA,NA,NA,"ENVIRONMENTAL HEALTH PERSPECTIVES","US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE",0,"ENVIRONMENTAL HEALTH"
NA,NA,NA,"0360-5442",1839,0.30595,NA,"1998-12-31",NA,NA,NA,NA,NA,"Energy","Elsevier",1,"ENERGY"
NA,NA,NA,"0160-9327",1840,0.22883,NA,"1998-12-31",NA,NA,NA,NA,NA,"Endeavour","Elsevier",1,"HISTORY AND PHILOSOPHY OF SCIENCE"
NA,NA,NA,"1080-6040",1841,1.8488,NA,"1998-12-31",NA,NA,NA,NA,NA,"EMERGING INFECTIOUS DISEASES","CENTER DISEASE CONTROL",0,"INFECTIOUS DISEASES"
NA,NA,NA,"0011-5029",1842,0.18455,NA,"1998-12-31",NA,NA,NA,NA,NA,"Disease-a-Month","Elsevier",1,"MEDICINE"
NA,NA,NA,"0141-9382",1843,0.22656,NA,"1998-12-31",NA,NA,NA,NA,NA,"Displays","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0301-4681",1844,0.91738,NA,"1998-12-31",NA,NA,NA,NA,NA,"Differentiation","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0011-9164",1845,0.11739,NA,"1998-12-31",NA,NA,NA,NA,NA,"Desalination","Elsevier",1,NA
NA,NA,NA,"1043-4666",1846,0.88397,NA,"1998-12-31",NA,NA,NA,NA,NA,"Cytokine","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0011-2275",1847,0.23299,NA,"1998-12-31",NA,NA,NA,NA,NA,"Cryogenics","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0011-2240",1848,0.60119,NA,"1998-12-31",NA,NA,NA,NA,NA,"Cryobiology","Elsevier",1,"VETERINARY"
NA,NA,NA,"0010-9452",1849,0.8096,NA,"1998-12-31",NA,NA,NA,NA,NA,"Cortex","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"0010-7824",1850,0.50545,NA,"1998-12-31",NA,NA,NA,NA,NA,"Contraception","Elsevier",1,"MEDICINE"
NA,NA,NA,"0147-958X",1851,0.34922,NA,"1998-12-31",NA,NA,NA,NA,NA,"Clinical and investigative medicine","Canadian Medical Association",0,"MEDICINE"
NA,NA,NA,"0185-3880",1852,0.18765,NA,"1998-12-31",NA,NA,NA,NA,NA,"CIENCIAS MARINAS","Self Owned - Non-Profit Society",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0012-3692",1853,0.80276,NA,"1998-12-31",NA,NA,NA,NA,NA,"Chest","Elsevier",1,"MEDICINE"
NA,NA,NA,"0045-6535",1854,0.60818,NA,"1998-12-31",NA,NA,NA,NA,NA,"Chemosphere","Elsevier",1,NA
NA,NA,NA,"0360-7275",1855,0.83963,NA,"1998-12-31",NA,NA,NA,NA,NA,"CHEMICAL ENGINEERING PROGRESS","AMER INST CHEMICAL ENGINEERS",0,NA
NA,NA,NA,"0352-9568",1856,0.19105,NA,"1998-12-31",NA,NA,NA,NA,NA,"CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY","Self Owned - Non-Profit Society",0,NA
NA,NA,NA,"0092-8674",1857,25.355,NA,"1998-12-31",NA,NA,NA,NA,NA,"Cell","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0341-8162",1858,0.53071,NA,"1998-12-31",NA,NA,NA,NA,NA,"Catena","Elsevier",1,NA
NA,NA,NA,"0008-6223",1859,0.83499,NA,"1998-12-31",NA,NA,NA,NA,NA,"Carbon","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0364-5916",1860,0.49167,NA,"1998-12-31",NA,NA,NA,NA,NA,"Calphad","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"0305-4179",1861,0.13361,NA,"1998-12-31",NA,NA,NA,NA,NA,"Burns","Elsevier",1,"PLASTIC SURGERY"
NA,NA,NA,"0100-8455",1862,0.097942,NA,"1998-12-31",NA,NA,NA,NA,NA,"GENETICS AND MOLECULAR BIOLOGY","SOC BRASIL GENETICA",0,NA
NA,NA,NA,"8756-3282",1863,1.2203,NA,"1998-12-31",NA,NA,NA,NA,NA,"Bone","Elsevier",1,"MEDICINE"
NA,NA,NA,"0303-2647",1864,0.25123,NA,"1998-12-31",NA,NA,NA,NA,NA,"BioSystems","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0142-9612",1865,0.69335,NA,"1998-12-31",NA,NA,NA,NA,NA,"Biomaterials","Elsevier",1,"PHYSICS AND CHEMISTRY"
NA,NA,NA,"1045-1056",1866,0.11079,NA,"1998-12-31",NA,NA,NA,NA,NA,"Biologicals","Elsevier",1,"INFECTIOUS DISEASES"
NA,NA,NA,"0300-9084",1867,0.96868,NA,"1998-12-31",NA,NA,NA,NA,NA,"Biochimie","Elsevier",1,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0042-9686",1868,0.87936,NA,"1998-12-31",NA,NA,NA,NA,NA,"BULLETIN OF THE WORLD HEALTH ORGANIZATION","WORLD HEALTH ORGANIZATION",0,"MEDICINE"
NA,NA,NA,"0003-0090",1869,1.74,NA,"1998-12-31",NA,NA,NA,NA,NA,"BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY","AMER MUSEUM NATURAL HISTORY",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0005-1098",1870,2.1418,NA,"1998-12-31",NA,NA,NA,NA,NA,"Automatica","Elsevier",1,"ROBOTICS"
NA,NA,NA,"0187-6236",1871,0.80948,NA,"1998-12-31",NA,NA,NA,NA,NA,"ATMOSFERA","CENTRO CIENCIAS ATMOSFERA UNAM",0,NA
NA,NA,NA,"0021-9150",1872,1.1408,NA,"1998-12-31",NA,NA,NA,NA,NA,"Atherosclerosis","Elsevier",1,"MEDICINE"
NA,NA,NA,"0044-8486",1873,0.47668,NA,"1998-12-31",NA,NA,NA,NA,NA,"Aquaculture","Elsevier",1,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0195-6663",1874,0.61596,NA,"1998-12-31",NA,NA,NA,NA,NA,"Appetite","Elsevier",1,"MEDICINE"
NA,NA,NA,"0256-4947",1875,0.027672,NA,"1998-12-31",NA,NA,NA,NA,NA,"ANNALS OF SAUDI MEDICINE","K FAISAL SPEC HOSP RES CENTRE",0,"MEDICINE"
NA,NA,NA,"1075-9964",1876,0.19469,NA,"1998-12-31",NA,NA,NA,NA,NA,"Anaerobe","Elsevier",1,"INFECTIOUS DISEASES"
NA,NA,NA,"0741-8329",1877,0.40974,NA,"1998-12-31",NA,NA,NA,NA,NA,"Alcohol","Elsevier",1,"NEUROSCIENCE"
NA,NA,NA,"1217-8837",1878,0.057769,NA,"1998-12-31",NA,NA,NA,NA,NA,"ACTA ZOOLOGICA ACADEMIAE SCIENTIARUM HUNGARICAE","HUNGARIAN NATURAL HISTORY MUSEUM",0,"ECOLOGY AND EVOLUTION"
NA,NA,NA,"0065-1400",1879,0.14048,NA,"1998-12-31",NA,NA,NA,NA,NA,"ACTA NEUROBIOLOGIAE EXPERIMENTALIS","Self Owned - Non-Profit Society",0,"NEUROSCIENCE"
NA,NA,NA,"0386-300X",1880,0.048136,NA,"1998-12-31",NA,NA,NA,NA,NA,"ACTA MEDICA OKAYAMA","OKAYAMA UNIV MED SCHOOL",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0001-527X",1881,0.079168,NA,"1998-12-31",NA,NA,NA,NA,NA,"ACTA BIOCHIMICA POLONICA","ACTA BIOCHIMICA POLONICA",0,"MOLECULAR AND CELL BIOLOGY"
NA,NA,NA,"0043-650X",1882,0.42071,NA,"1997-12-31",NA,NA,NA,NA,NA,"Wisconsin Law Review","University of Wisconsin ",0,"LAW"
NA,NA,NA,"0043-0617",1883,0.27164,NA,"1997-12-31",NA,NA,NA,NA,NA,"WASHINGTON LAW REVIEW","UNIV WASHINGTON SCHOOL OF LAW",0,"LAW"
NA,NA,NA,"0038-3910",1884,0.65134,NA,"1997-12-31",NA,NA,NA,NA,NA,"SOUTHERN CALIFORNIA LAW REVIEW","UNIV SOUTHERN CALIF",0,"LAW"
NA,NA,NA,"0185-3325",1885,0.0023084,NA,"1997-12-31",NA,NA,NA,NA,NA,"Salud Mental","Salud Mental ",0,"PSYCHIATRY"
NA,NA,NA,"0033-2879",1886,0.22346,NA,"1997-12-31",NA,NA,NA,NA,NA,"PSYCHOLOGICA BELGICA","BELGIAN PSYCHOL SOC",0,"PSYCHOLOGY"
