issn	journal_name	pub_name	is_hybrid	category,,
1753-6561	BMC Proceedings	BioMed Central Ltd	0	NULL,,
1754-0410	PMC Physics A	PhysMath Central Ltd	0	NULL,,
1754-0429	PMC Physics B	PhysMath Central Ltd	0	NULL,,
1754-1611	Journal of Biological Engineering	BioMed Central Ltd	0	NULL,,
1754-2103	Applied Bionics and Biomechanics	Hindawi	0	NULL,,
1754-6834	Biotechnology for Biofuels	Biomed Central	0	NULL,,
1754-7431	Bioscience Horizons	Oxford University Press	0	NULL,,
1754-8411	Disease Models & Mechanisms	COMPANY OF BIOLOGISTS LTD	0	NULL,,
1754-9493	Patient Safety in Surgery	BioMed Central Ltd	0	NULL,,
1755-0998	Molecular Genetics & Genomic Medicine	Wiley	0	NULL,,
1755-1536	Fibrogenesis & Tissue Repair	BioMed Central Ltd	0	NULL,,
1755-2672	Marine Biodiversity Records	BioMed Central	0	NULL,,
1755-4365	Epidemics	Elsevier	0	INFECTIOUS DISEASES,,
1755-7682	International Archives of Medicine	BioMed Central Ltd	0	NULL,,
1755-8166	Molecular Cytogenetics	BioMed Central Ltd	0	MOLECULAR AND CELL BIOLOGY,,
1755-8417	PathoGenetics	BioMed Central Ltd	0	NULL,,
1755-8794	BMC Medical Genomics	Biomed Central	0	MOLECULAR AND CELL BIOLOGY,,
1756-0381	BioData Mining	BioMed Central Ltd	0	MOLECULAR AND CELL BIOLOGY,,
1756-0500	BMC Research Notes	BMC-Springer	0	NULL,,
1756-1663	DNA RESEARCH	Oxford	0	NULL,,
1756-3305	Parasites & Vectors	Biomed Central	0	INFECTIOUS DISEASES,,
1756-6606	Molecular Brain	BioMed Central Ltd	0	NEUROSCIENCE,,
1756-6614	Thyroid Research	BioMed Central Ltd	0	NULL,,
1756-6649	BMC Medical Physics	BioMed Central Ltd	0	NULL,,
1756-8722	Journal of Hematology & Oncology	Biomed Central	0	MOLECULAR AND CELL BIOLOGY,,
1756-8935	EPIGENETICS & CHROMATIN	Biomed Central	0	MOLECULAR AND CELL BIOLOGY,,
1756-994X	Genome Medicine	BioMed Central Ltd	0	MOLECULAR AND CELL BIOLOGY,,
1756-9966	JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH	Biomed Central	0	ONCOLOGY,,
1757-1146	Journal of Foot and Ankle Research	Biomed Central	0	SPORTS MEDICINE,,
1757-1626	Cases Journal	BioMed Central Ltd	0	NULL,,
1757-1707	Global Change Biology Bioenergy	Wiley	0	NULL,,
1757-2215	Journal of Ovarian Research	Biomed Central	0	MOLECULAR AND CELL BIOLOGY,,
1757-4242	Human Genomics and Proteomics	Sage	0	NULL,,
1757-4749	Gut Pathogens	Biomed Central	0	MOLECULAR AND CELL BIOLOGY,,
1757-6512	Stem Cell Research & Therapy	BioMed Central Ltd	0	MOLECULAR AND CELL BIOLOGY,,
1757-7241	SCANDINAVIAN JOURNAL OF TRAUMA RESUSCITATION & EMERGENCY MEDICINE	Biomed Central	0	MEDICINE,,
1758-0463	Database: The Journal of Biological Databases and Curation	Oxford University Press	0	MOLECULAR AND CELL BIOLOGY,,
1758-2555	Sports Medicine  Arthroscopy  Rehabilitation  Therapy & Technology	BioMed Central Ltd	0	NULL,,
1758-2652	Journal of the International AIDS Society	BioMed Central Ltd	0	INFECTIOUS DISEASES,,
1758-2946	Journal of Cheminformatics	Springer	0	MOLECULAR AND CELL BIOLOGY,,
1758-3284	Head & Neck Oncology	BioMed Central Ltd	0	NULL,,
1758-4965	Journal of Function Spaces and Applications	Hindawi	0	NULL,,
1758-5996	Diabetology & Metabolic Syndrome	Biomed Central	0	MEDICINE,,
1758-7360	Journal of Dental Biomechanics	Sage	0	NULL,,
1758-907X	Silence	BioMed Central Ltd	0	NULL,,
1758-9193	Alzheimers Research & Therapy	BioMed Central Ltd	0	NEUROSCIENCE,,
1759-0914	ASN NEURO	PORTLAND PRESS LTD	0	NEUROSCIENCE,,
1759-2208	Journal of Systems Chemistry	Chemistry Central Ltd	0	NULL,,
1759-4499	Automated Experimentation	BioMed Central Ltd	0	NULL,,
1759-6653	GENOME BIOLOGY AND EVOLUTION	Oxford	0	MOLECULAR AND CELL BIOLOGY,,
1759-6831	Journal of Systematics and Evolution	Botanical Society of China	0	NULL,,
1759-8753	Mobile DNA	BioMed Central Ltd	0	MOLECULAR AND CELL BIOLOGY,,
1760-4788	The journal of nutrition, health & aging	Springer	1	NULL,
1765-2839	Oncologie	Springer	1	NULL,,
1773-0155	Agronomy for Sustainable Development	Springer	1	NULL,,
1776-260X	Targeted Oncology	Springer	1	NULL,,
1777-5469	BMSAP	Springer	1	NULL,,
1778-381X	Psycho-Oncologie	Springer	1	NULL,,
1783-8738	Journal on Multimodal User Interfaces	Springer	1	NULL,,
1785-0037	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH	University published non-profit	0	NULL,,
1788-618X	Express Polymer Letters	Self Owned - Non-Profit Society	0	PHYSICS AND CHEMISTRY,,
1790-045X	Journal of Biological Research-Thessaloniki	Self Owned - Non-Profit Society	0	ECOLOGY AND EVOLUTION,,
1793-7078	Research and Practice in Technology Enhanced Learning	Springer	0	NULL,,
1794-6190	Earth Sciences Research Journal	Universidad Nacional de Colombia	0	NULL,,
1795-1895	AGRICULTURAL AND FOOD SCIENCE	AGRICULTURAL RESEARCH CENTRE FINLAND	0	NULL,,
1797-2469	BOREAL ENVIRONMENT RESEARCH	FINNISH ENVIRONMENT INST	0	NULL,,
1799-7267	Scandinavian Journal of Surgery	Self Owned - Non-Profit Society	0	NULL,,
1802-6222	JOURNAL OF GEOSCIENCES	Self Owned - Non-Profit Society	0	NULL,,
1802-8225	BULLETIN OF GEOSCIENCES	Self Owned - Non-Profit Society	0	NULL,,
1802-9973	PHYSIOLOGICAL RESEARCH	Self Owned - Non-Profit Society	0	NULL,,
1806-3691	Journal of the Brazilian Society of Mechanical Sciences and Engineering	Springer	1	NULL,,
1806-9290	Revista Brasileira de Zootecnia 	Sociedade Brasileira de Zootecnia	0	VETERINARY,,
1806-9665	REVISTA BRASILEIRA DE ENTOMOLOGIA	Self Owned - Non-Profit Society	0	NULL,,
1806-969X	Revista Brasileira de Zoologia	Sociedade Brasileira de Zoologia	0	NULL,,
1806-9959	Brazilian Journal of Botany	Springer	1	ECOLOGY AND EVOLUTION,,
1806-9967	Revista Brasileira de Fruticultura	Self Owned - Non-Profit Society	0	NULL,,
1806-9991	Horticultura Brasileira	Self Owned - Non-Profit Society	0	NULL,,
1807-0302	Computational and Applied Mathematics	Springer	1	NULL,,
1809-4406	Acta Ortopedica Brasileira	ATHA COMUNICACAO & EDITORA	0	NULL,,
1809-452X	REVISTA BRASILEIRA DE PSIQUIATRIA	Self Owned - Non-Profit Society	0	NULL,,
1812-0792	Ocean Science	Self Owned - Non-Profit Society	0	NULL,,
1814-9332	Climate of the Past	EUROPEAN  GEOSCIENCES UNION	0	NULL,,
1814-9596	INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY	FRIENDS SCIENCE PUBL	0	NULL,,
1815-0659	Symmetry Integrability and Geometry-Methods and Applications	Self Owned - Non-Profit Society	0	MATHEMATICS,,
1817-1737	ANNALS OF THORACIC MEDICINE	Medknow Publications	0	MEDICINE,,
1817-406x	Botanical Studies	Academia Sinica	0	NULL,,
1817-5805	JOURNAL OF MATHEMATICAL PHYSICS ANALYSIS GEOMETRY	SPRINGER	0	NULL,,
1820-0214	COMPUTER SCIENCE AND INFORMATION SYSTEMS	KoBSON	0	NULL,,
1820-7421	JOURNAL OF THE SERBIAN CHEMICAL SOCIETY	SERBIAN CHEMICAL SOC	0	NULL,,
1821-4339	Archives of Biological Sciences	Self Owned - Non-Profit Society	0	NULL,,
1823-6138	NEUROLOGY ASIA	Self Owned - Non-Profit Society	0	NEUROSCIENCE,,
1824-7288	Italian Journal of Pediatrics	BioMed Central Ltd	0	NULL,,
1825-1234	Sport Sciences for Health	Springer	1	NULL,,
1825-5272	HYSTRIX-Italian Journal of Mammalogy	Self Owned - Non-Profit Society	0	NULL,,
1826-6983	La radiologia medica	Springer	1	NULL,,
1827-1510	ANNALI DELL'UNIVERSITA' DI FERRARA	Springer	1	NULL,,
1827-3491	Ricerche di Matematica	Springer	1	NULL,,
1827-806X	INTERNATIONAL JOURNAL OF SPELEOLOGY	Self Owned - Non-Profit Society	0	NULL,,
1828-051X	Italian Journal of Animal Science	Self Owned - Non-Profit Society	0	NULL,,
1828-8928	Strategies in Trauma and Limb Reconstruction	Springer	0	NULL,,
1833-2595	International Journal for Educational Integrity	Springer	0	NULL,,
1835-2707	Australian Journal of Crop Science	Self Owned - Non-Profit Society	0	NULL,,
1835-9469	Journal of Population Research	Springer	1	NULL,,
1836-3644	Plant Omics	Self Owned - Non-Profit Society	0	NULL,,
1836-6716	Monash Bioethics Review	Springer	1	NULL,,
1839-2571	Acoustics Australia	Springer	1	NULL,,
1840-4812	Bosnian Journal of Basic Medical Sciences	Self Owned - Non-Profit Society	0	NULL,,
1841-9836	International Journal of Computers Communications & Control	Self Owned - Non-Profit Society	0	NULL,,
1841-9844	International Journal of Computers Communications & Control	Agora University Editing House	0	NULL,,
1843-2875	Balkan Journal of Geometry and its Applications	Balkan Society of Geometers	0	NULL,,
1843-5629	North-Western Journal of Zoology	Self Owned - Non-Profit Society	0	NULL,,
1844-7600	Advances in Electrical and Computer Engineering	University published non-profit	0	NULL,,
1845-206X	Signa Vitae	Self Owned - For-Profit	0	NULL,,
1846-0453	Acta Adriatica	Institute of Oceanography and Fisheries Split	0	NULL,,
1846-9558	ARHIV ZA HIGIJENU RADA I TOKSIKOLOGIJU	VERSITA	0	NULL,,
1851-8796	LATIN AMERICAN APPLIED RESEARCH	Self Owned - Mid Sized - Unknown Profit Status	0	NULL,,
1854-3871	INFORMATICA	Slovenian Society Informatika	0	NULL,,
1857-5625	Macedonian Journal of Chemistry and Chemical engineering	Self Owned - Non-Profit Society	0	NULL,,
1860-0980	Psychometrika	Springer	1	NULL,,
1860-1839	Mind & Society	Springer	1	NULL,,
1860-188X	Landscape and Ecological Engineering	Springer	1	NULL,,
1860-2002	Molecular Imaging and Biology	Springer	1	NULL,,
1860-5397	Beilstein Journal of Organic Chemistry	BEILSTEIN-INSTITUT	0	PHYSICS AND CHEMISTRY,,
1860-5974	Logical Methods in Computer Science	Self Owned - Non-Profit Society	0	COMPUTER SCIENCE,,
1860-7128	Journal of Economic Interaction and Coordination	Springer	1	NULL,,
1860-8973	Forensic Toxicology	Springer	1	NULL,,
1860-9724	Der Diabetologe	Springer	1	NULL,,
1861-0293	Journal of Natural Medicines	Springer	1	NULL,,
1861-0692	Clinical Research in Cardiology	Springer	1	NULL,,
1861-1133	Acta Geotechnica	Springer	1	NULL,,
1861-1664	Acta Physiologiae Plantarum	Springer	1	NULL,,
1861-2040	Journal on Data Semantics	Springer	1	NULL,,
1861-2784	Intelligent Service Robotics	Springer	1	NULL,,
1861-3837	Journal of Plant Diseases and Protection	Springer	1	NULL,,
1861-387X	Brain Tumor Pathology	Springer	1	NULL,,
1861-471X	ChemistryOpen	Wiley	0	NULL,,
1861-6429	International Journal of Computer Assisted Radiology and Surgery	Springer	1	NULL,,
1861-6909	European Review of Aging and Physical Activity	BioMed Central	0	NULL,,
1861-8219	Journal of Real-Time Image Processing	Springer	1	NULL,,
1861-8901	Management International Review	Springer	1	NULL,,
1861-8928	Journal of Business Economics	Springer	1	NULL,,
1861-8952	Mycological Progress	Springer	1	NULL,,
1861-9533	Advances in Atmospheric Sciences	Springer	1	NULL,,
1861-9541	CHINESE SCIENCE BULLETIN	SPRINGER	0	NULL,,
1861-9568	Journal of Geographical Sciences	Springer	1	NULL,,
1861-969X	Der Gastroenterologe	Springer	1	NULL,,
1862-0418	Der Nephrologe	Springer	1	NULL,,
1862-0760	Ionics	Springer	1	NULL,,
1862-2569	Publizistik	Springer	1	NULL,,
1862-2577	Organisationsberatung, Supervision, Coaching	Springer	1	NULL
1862-3514	Archives of Osteoporosis	Springer	1	NULL,,
1862-4057	Sustainability Science	Springer	1	NULL,,
1862-4480	Optimization Letters	Springer	1	NULL,,
1862-5355	Advances in Data Analysis and Classification	Springer	1	NULL,,
1862-7080	Forensische Psychiatrie, Psychologie, Kriminologie	Springer	1	NULL
1862-8508	Service Business	Springer	1	NULL,,
1862-9660	Mathematics and Financial Economics	Springer	1	NULL,,
1863-1711	Signal, Image and Video Processing	Springer	1	NULL,
1863-2300	Seminars in Immunopathology	Springer	1	NULL,,
1863-2394	Service Oriented Computing and Applications	Springer	1	NULL,,
1863-2491	Journal of Robotic Surgery	Springer	1	NULL,,
1863-2513	Cliometrica	Springer	1	NULL,,
1863-2661	Brain Structure and Function	Springer	1	NULL,,
1863-3765	Wiener klinische Wochenschrift Education	Springer	1	NULL,,
1863-4362	Irish Journal of Medical Science (1971 -)	Springer	1	NULL,,
1863-4613	International Review of Economics	Springer	1	NULL,,
1863-5474	Plant Biotechnology Reports	Springer	1	NULL,,
1863-5490	medizinische genetik	Springer	1	MOLECULAR AND CELL BIOLOGY,,
1863-6691	Review of Managerial Science	Springer	1	NULL,,
1863-6713	General Thoracic and Cardiovascular Surgery	Springer	1	NULL,,
1863-7345	Journal of Phase Equilibria and Diffusion	Springer	1	NULL,,
1863-7353	Production Engineering	Springer	1	NULL,,
1863-8163	AStA Wirtschafts- und Sozialstatistisches Archiv	Springer	1	NULL,,
1863-818X	AStA Advances in Statistical Analysis	Springer	1	NULL,,
1863-8260	TEST	Springer	1	NULL,,
1863-8279	TOP	Springer	1	NULL,,
1863-9038	ERA Forum	Springer	1	NULL,,
1863-9704	ZDM	Springer	1	NULL,,
1863-9941	European Journal of Trauma and Emergency Surgery	Springer	1	NULL,,
1864-1245	Journal of Failure Analysis and Prevention	Springer	1	NULL,,
1864-1385	INTERNATIONAL JOURNAL OF CONFLICT AND VIOLENCE	Self Owned - Non-Profit Society	0	PSYCHOLOGY,,
1864-404X	Letters in Spatial and Resource Sciences	Springer	1	NULL,,
1864-5917	Evolutionary Intelligence	Springer	1	NULL,,
1864-6042	ECONOMICS-THE OPEN ACCESS OPEN-ASSESSMENT E-JOURNAL 	Kiel Institute for World Economy	0	ECONOMICS,,
1864-6166	Journal of Chemical Biology	Springer	1	NULL,,
1864-6433	Annals of Nuclear Medicine	Springer	1	NULL,,
1864-9726	Der Kardiologe	Springer	1	NULL,,
1865-0341	Radiological Physics and Technology	Springer	1	NULL,,
1865-0481	Earth Science Informatics	Springer	1	NULL,,
1865-1380	International Journal of Emergency Medicine	Springer	0	NULL,,
1865-1569	Oral and Maxillofacial Surgery	Springer	1	NULL,,
1865-1992	International Review on Public and Nonprofit Marketing	Springer	1	NULL,,
1865-2042	Computer Science - Research and Development	Springer	1	NULL,,
1865-2085	Journal of Applied Mathematics and Computing	Springer	1	NULL,,
1865-3499	Genes & Nutrition	BioMed Central	0	NULL,,
1865-4584	International Journal for Ion Mobility Spectrometry	Springer	1	NULL,,
1865-5033	Cellular and Molecular Bioengineering	Springer	1	NULL,,
1865-5076	memo - Magazine of European Medical Oncology	Springer	1	NULL,,
1865-5785	Journal of Hematopathology	Springer	1	NULL,,
1865-7265	Clinical Journal of Gastroenterology	Springer	1	NULL,,
1865-8652	Advances in Therapy	Springer	1	NULL,,
1865-9292	Memetic Computing	Springer	1	NULL,,
1865-9667	Der MKG-Chirurg	Springer	1	NULL,,
1866-1505	Operational Research	Springer	1	NULL,,
1866-1955	Journal of Neurodevelopmental Disorders	BioMed Central	0	NULL,,
1866-2633	School Mental Health	Springer	1	NULL,,
1866-6299	Environmental Earth Sciences	Springer	1	NULL,,
1866-6647	ADHD Attention Deficit and Hyperactivity Disorders	Springer	1	NULL,,
1866-6906	Journal of Infrared, Millimeter, and Terahertz Waves	Springer	1	NULL
1866-7414	The Mathematical Intelligencer	Springer	1	NULL,,
1866-7538	Arabian Journal of Geosciences	Springer	1	NULL,,
1866-7929	Food Engineering Reviews	Springer	1	NULL,,
1866-928X	Applied Geomatics	Springer	1	NULL,,
1866-9565	Archaeological and Anthropological Sciences	Springer	1	NULL,,
1866-9964	Cognitive Computation	Springer	1	NULL,,
1867-0199	Soziale Passagen	Springer	1	NULL,,
1867-0202	Business & Information Systems Engineering	Springer	1	MARKETING,,
1867-0342	Food and Environmental Virology	Springer	1	NULL,,
1867-0717	European Transport Research Review	Springer	0	NULL,,
1867-0725	Journal of Plant Biology	Springer	1	NULL,,
1867-1233	Journal of Computing in Higher Education	Springer	1	NULL,,
1867-1314	Probiotics and Antimicrobial Proteins	Springer	1	NULL,,
1867-1462	Interdisciplinary Sciences: Computational Life Sciences	Springer	1	NULL,,
1867-1608	Palaeobiodiversity and Palaeoenvironments	Springer	1	NULL,,
1867-1624	Marine Biodiversity	Springer	1	NULL,,
1867-1632	Mycotoxin Research	Springer	1	NULL,,
1867-1756	Race and Social Problems	Springer	1	NULL,,
1867-1772	Statistics in Biosciences	Springer	1	NULL,,
1867-223X	international journal of stomatology & occlusion medicine	Springer	1	NULL,,
1867-2469	Biophysical Reviews	Springer	1	NULL,,
1867-2485	Geoheritage	Springer	1	NULL,,
1867-2957	Mathematical Programming Computation	Springer	1	NULL,,
1867-383X	Environmental Economics and Policy Studies	Springer	1	NULL,,
1867-6944	Annals of Solid and Structural Mechanics	Springer	1	NULL,,
1867-7185	Rare Metals	Springer	1	NULL,,
1867-8548	ATMOSPHERIC MEASUREMENT TECHNIQUES	Copernicus Group	0	NULL,,
1868-1069	Sportwissenschaft	Springer	1	NULL,,
1868-2510	CEAS Space Journal	Springer	1	NULL,,
1868-3975	Energy Systems	Springer	1	NULL,,
1868-4297	Cardiovascular Intervention and Therapeutics	Springer	1	NULL,,
1868-5145	Journal of Ambient Intelligence and Humanized Computing	Springer	1	NULL,,
1868-5161	China-EU Law Journal	Springer	1	NULL,,
1868-5994	Electrocatalysis	Springer	1	NULL,,
1868-6001	Journal of Community Genetics	Springer	1	NULL,,
1868-601X	Translational Stroke Research	Springer	1	NULL,,
1868-6249	BIOspektrum	Springer	1	NULL,,
1868-6486	Evolving Systems	Springer	1	NULL,,
1868-6869	Afrika Spectrum	INST AFRIKA-KUNDE	0	NULL,,
1868-6966	Cancer Nanotechnology	Springer	0	NULL,,
1868-7083	Clinical Epigenetics	BioMed Central Ltd	0	MOLECULAR AND CELL BIOLOGY,,
1868-7873	Journal of the Knowledge Economy	Springer	1	NULL,,
1868-808X	International Journal of Machine Learning and Cybernetics	Springer	1	NULL,,
1868-8500	Hormones and Cancer	Springer	1	NULL,,
1868-8535	Mindfulness	Springer	1	NULL,,
1868-856X	e-Neuroforum	Springer	1	NULL,,
1868-8659	International Journal of Intelligent Transportation Systems Research	Springer	1	NULL,,
1868-937X	Japan Journal of Industrial and Applied Mathematics	Springer	1	NULL,,
1869-0238	Journal of Internet Services and Applications	Springer	0	NULL,,
1869-103X	International Journal of Minerals, Metallurgy, and Materials	Springer	1	NULL
1869-1447	Clinical Neuroradiology	Springer	1	NULL,,
1869-1862	Science China Mathematics	Springer	1	NULL,,
1869-1870	Science China Chemistry	Springer	1	NULL,,
1869-1889	SCIENCE CHINA-LIFE SCIENCES	SPRINGER	0	NULL,,
1869-1897	Science China Earth Sciences	Springer	1	NULL,,
1869-1900	Science China Technological Sciences	Springer	1	NULL,,
1869-1919	Science China Information Sciences	Springer	1	NULL,,
1869-1927	Science China Physics, Mechanics & Astronomy	Springer	1	NULL,
1869-1986	Food Digestion:  Research and Current Opinion	Springer	1	NULL,,
1869-2044	Annals of Microbiology	Springer	1	NULL,,
1869-2680	GEM - International Journal on Geomathematics	Springer	1	NULL,,
1869-3482	Nuclear Medicine and Molecular Imaging	Springer	1	NULL,,
1869-4098	Cardiovascular Engineering and Technology	Springer	1	NULL,,
1869-4101	Insights into Imaging	Springer	0	NULL,,
1869-4179	Raumforschung und Raumordnung	Springer	1	NULL,,
1869-4195	Series-Journal of the Spanish Economic Association	Springer	0	ECONOMICS,,
1869-5469	Social Network Analysis and Mining	Springer	1	NULL,,
1869-5590	CEAS Aeronautical Journal	Springer	1	NULL,,
1869-5760	Journal of Ophthalmic Inflammation and Infection	Springer	0	NULL,,
1869-7135	Jahresbericht der Deutschen Mathematiker-Vereinigung	Springer	1	NULL,,
1869-8182	AMS Review	Springer	1	NULL,,
1871-014X	Asian Journal of Criminology	Springer	1	NULL,,
1871-1510	Cultural Studies of Science Education	Springer	1	NULL,,
1871-174X	Palaeoworld	Elsevier	1	NULL,,
1871-2576	Applied Research in Quality of Life	Springer	1	NULL,,
1871-4099	Cognitive Neurodynamics	Springer	1	NULL,,
1871-4528	Potato Research	Springer	1	NULL,,
1871-4765	NanoEthics	Springer	1	NULL,,
1871-5656	Morphology	Springer	1	NULL,,
1871-6873	Materials and Structures	Springer	1	NULL,,
1871-9805	Criminal Law and Philosophy	Springer	1	NULL,,
1872-0226	Contemporary Islam	Springer	1	NULL,,
1872-4353	Journal of Bioethical Inquiry	Springer	1	NULL,,
1872-5333	Systems and Synthetic Biology	Springer	1	NULL,,
1872-8847	Arthropod-Plant Interactions	Springer	1	NULL,,
1872-9797	STUDIES IN MYCOLOGY	CENTRAALBUREAU SCHIMMELCULTURE	0	NULL,,
1873-4626	Journal of Gastrointestinal Surgery	Springer	1	NULL,,
1873-7854	Small-scale Forestry	Springer	1	NULL,,
1873-930X	Sophia	Springer	1	NULL,,
1873-9326	Air Quality, Atmosphere & Health	Springer	1	NULL,
1873-961X	Journal of Cell Communication and Signaling	Springer	1	NULL,,
1874-1746	Theoretical Ecology	Springer	1	NULL,,
