pub_name,journal_name,date,journal_type,issn,apc
Medknow,NOISE and Health,2016-06-18,OA,1463-1741,2012
Medknow,Cytojournal,2016-06-18,OA,1742-6413,2013
MEDKNOW PUBLICATIONS,International Journal of Diabetes in Developing Countries,2016-06-18,OA,1998-3832,2012
Medknow Publications,NOISE & HEALTH,2016-06-18,OA,1463-1741,2013
Medknow Publications,INDIAN JOURNAL OF MEDICAL MICROBIOLOGY,2016-06-18,OA,0255-0857,2013
Medknow Publications,INDIAN JOURNAL OF OPHTHALMOLOGY,2016-06-18,OA,0301-4738,2013
Medknow Publications,ANNALS OF THORACIC MEDICINE,2016-06-18,OA,1817-1737,2013
Medknow Publications,INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES,2016-06-18,OA,0250-474X,2013
Medknow Publications,JOURNAL OF CANCER RESEARCH AND THERAPEUTICS,2016-06-18,OA,0973-1482,2013
Medknow Publications,INDIAN JOURNAL OF PATHOLOGY AND MICROBIOLOGY,2016-06-18,OA,0377-4929,2013
Medknow Publications,ANNALS OF INDIAN ACADEMY OF NEUROLOGY,2016-06-18,OA,0972-2327,2013
Medknow Publications,INDIAN JOURNAL OF ORTHOPAEDICS,2016-06-18,OA,0019-5413,2013
Medknow Publications,JOURNAL OF CYTOLOGY,2016-06-18,OA,0970-9371,2013
Medwell,Journal of Animal and Veterinary Advances,2016-06-18,OA,1993-601X,2013
MEDWELL ONLINE,Journal of Animal and Veterinary Advances,2016-06-18,OA,1993-601X,2012
METEOROLOGICAL SOC JPN,JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN,2016-06-18,OA,0026-1165,2013
Meteorological Society of Japan,Journal of the Meteorological Society of Japan,2016-06-18,OA,0026-1165,2012
Meteorological Society of Japan,Sola: Scientific Online Letters on the Atmosphere,2016-06-18,OA,1349-6476,2012
Meteorological Society of Japan,Journal of the Meteorological Society of Japan,2016-06-18,OA,0026-1165,2012
Meteorological Society of Japan,Sola: Scientific Online Letters on the Atmosphere,2016-06-18,OA,1349-6476,2012
MIC,Modeling Identification and Control,2016-06-18,OA,1890-1328,2012
MICROTOME PUBLISHING,JOURNAL OF MACHINE LEARNING RESEARCH,2016-06-18,OA,1533-7928,2013
Ministry of Defence India,Defence Science Journal,2016-06-18,OA,0976-464X,2012
Ministry of Defence India,Defence Science Journal,2016-06-18,OA,0976-464X,2012
Ministry of Science and Environmental Protection Republic of Serbia,Filomat,2016-06-18,OA,0354-5180,2012
Ministry of Science and Environmental Protection Republic of Serbia,Filomat,2016-06-18,OA,0354-5180,2012
Ministry of Science and Higher Education Poland,Pharmacological Reports,2016-06-18,OA,1734-1140,2012
Ministry of Science and Higher Education Poland,Pharmacological Reports,2016-06-18,OA,1734-1140,2012
Ministry of Science Brazil,Mana: Studies in Social Anthropology,2016-06-18,OA,1678-4944,2012
Ministry of Science Brazil,Mana: Studies in Social Anthropology,2016-06-18,OA,1678-4944,2012
MIT Press,Computational Linguistics,2016-06-18,OA,1530-9312,2012
MIT Press,Journal of Machine Learning Research,2016-06-18,OA,1533-7928,2012
MIT Press,Computational Linguistics,2016-06-18,OA,1530-9312,2012
MIT Press,Journal of Machine Learning Research,2016-06-18,OA,1533-7928,2012
Modeling Identification and Control,Modeling Identification and Control,2016-06-18,OA,1890-1328,2012
MOLECULAR DIVERSITY PRESERVATION INTERNATIONAL,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,2016-06-18,OA,1422-0067,2013
MOLECULAR DIVERSITY PRESERVATION INTERNATIONAL,ENERGIES,2016-06-18,OA, 1996-107,2013
MOLECULAR DIVERSITY PRESERVATION INTERNATIONAL,ENTROPY,2016-06-18,OA,1099-4300,2013
MOLECULAR DIVERSITY PRESERVATION INTERNATIONAL,SENSORS,2016-06-18,OA,1424-8220,2013
MOLECULAR DIVERSITY PRESERVATION INTERNATIONAL,MOLECULES,2016-06-18,OA,1420-3049,2013
MOLECULAR VISION,Molecular Vision,2016-06-18,OA,1090-0535,2012
MOLECULAR VISION,Molecular Vision,2016-06-18,OA,1090-0535,2012
MOLECULAR VISION,MOLECULAR VISION,2016-06-18,OA,1090-0535,2013
MOUNT ALLISON UNIV,Theory and Applications of Categories,2016-06-18,OA,1201-561X,2012
MOUNTAIN RESEARCH AND DEVELOPMENT,MOUNTAIN RESEARCH AND DEVELOPMENT,2016-06-18,OA,1994-7151,2013
Multimed Inc,Current Oncology,2016-06-18,OA,1718-7729,2012
Multimed Inc,Current Oncology,2016-06-18,OA,1718-7729,2012
MULTIMED INC,CURRENT ONCOLOGY,2016-06-18,OA,1718-7729,2013
MusŽum national dHistoire naturelle,Adansonia,2016-06-18,OA,1280-8571,2012
MusŽum national dHistoire naturelle,Geodiversitas,2016-06-18,OA,1280-9659,2012
MusŽum national dHistoire naturelle,Adansonia,2016-06-18,OA,1280-8571,2012
MusŽum national dHistoire naturelle,Geodiversitas,2016-06-18,OA,1280-9659,2012
Museu de Cincias Naturais of the Funda‹o Zoobot‰nica do Rio Grande do Sul,Iheringia SŽrie Zoologia,2016-06-18,OA,1678-4766,2012
Museu de Cincias Naturais of the Funda‹o Zoobot‰nica do Rio Grande do Sul,Iheringia SŽrie Zoologia,2016-06-18,OA,1678-4766,2012
National Athletic Trainers Association,Journal of Athletic Training,2016-06-18,OA,1062-6050,2012
National Athletic Trainers Association,Journal of Athletic Training,2016-06-18,OA,1062-6050,2012
National Institute of Health,Alcohol Research & Health,2016-06-18,OA,1535-7414,2012
National Institute of Health,Alcohol Research & Health,2016-06-18,OA,1535-7414,2012
National Institute of Science Communication and Information Resources,INDIAN JOURNAL OF BIOTECHNOLOGY,2016-06-18,OA,0972-5849,2013
National Library of Serbia,Chemical Industry & Chemical Engineering Quarterly ,2016-06-18,OA,1451-9372,2012
National Library of Serbia,Chemical Industry & Chemical Engineering Quarterly ,2016-06-18,OA,1451-9372,2012
National Survey of Geology and Mining Chile,Andean Geology,2016-06-18,OA,0718-7092,2012
National Survey of Geology and Mining Chile,Andean Geology,2016-06-18,OA,0718-7092,2012
NATL INST INFECTIOUS DISEASES,JAPANESE JOURNAL OF INFECTIOUS DISEASES,2016-06-18,OA,1884-2836,2013
"NATL INST OCCUPATIONAL SAFETY & HEALTH, JAPAN",INDUSTRIAL HEALTH,2016-06-18,OA,1880-8026,2013
NATL INST R&D INFORMATICS-ICI,Studies in Informatics and Control,2016-06-18,OA,1220-1766,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,2016-06-18,OA,0975-0959,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Biotechnology,2016-06-18,OA,0972-5849,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemical Technology,2016-06-18,OA,0975-0991,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemistry (Section A),2016-06-18,OA,0376-4710,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemistry (Section B),2016-06-18,OA,0975-0983,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Engineering and Materials Sciences,2016-06-18,OA,0975-1017,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY,2016-06-18,OA,0975-1009,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF MARINE SCIENCES,2016-06-18,OA,0975-1033,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF PURE & APPLIED PHYSICS,2016-06-18,OA,0975-1041,2012
NATL INST SCIENCE COMMUNICATION,JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH,2016-06-18,OA,2223-2559,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,2016-06-18,OA,0975-0959,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Biotechnology,2016-06-18,OA,0972-5849,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemical Technology,2016-06-18,OA,0975-0991,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemistry (Section A),2016-06-18,OA,0376-4710,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Chemistry (Section B),2016-06-18,OA,0975-0983,2012
NATL INST SCIENCE COMMUNICATION,Indian Journal of Engineering and Materials Sciences,2016-06-18,OA,0975-1017,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY,2016-06-18,OA,0975-1009,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF MARINE SCIENCES,2016-06-18,OA,0975-1033,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF PURE & APPLIED PHYSICS,2016-06-18,OA,0975-1041,2012
NATL INST SCIENCE COMMUNICATION,JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH,2016-06-18,OA,2223-2559,2012
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY,2016-06-18,OA,0975-1009,2013
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,2016-06-18,OA,0975-0959,2013
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF CHEMISTRY SECTION A-INORGANIC BIO-INORGANIC PHYSICAL THEORETIC,2016-06-18,OA,0376-4710,2013
NATL INST SCIENCE COMMUNICATION,JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH,2016-06-18,OA,2223-2559,2013
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF CHEMISTRY SECTION B-ORGANIC CHEMISTRY INCLUDING MEDICINAL CHEM,2016-06-18,OA,0975-0983,2013
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF PURE & APPLIED PHYSICS,2016-06-18,OA,0975-1041,2013
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF MARINE SCIENCES,2016-06-18,OA,0975-1033,2013
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF CHEMICAL TECHNOLOGY,2016-06-18,OA,0975-0991,2013
NATL INST SCIENCE COMMUNICATION,INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES,2016-06-18,OA,0975-1017,2013
NATL INST SCIENCE COMMUNICATION-NISCAIR,Journal of Intellectual Property Rights,2016-06-18,OA,0975-1076,2012
NATL SPELEOLOGICAL SOC,JOURNAL OF CAVE AND KARST STUDIES,2016-06-18,OA,1090-6924,2012
NATL UNIV SINGAPORE,RAFFLES BULLETIN OF ZOOLOGY,2016-06-18,OA,0217-2445,2012
Nature Publishing Group,Cell Death & Disease,2016-06-18,OA,2041-4889,2012
Nature Publishing Group,Molecular Systems Biology,2016-06-18,OA,1744-4292,2012
Nature Publishing Group,Neoplasia,2016-06-18,OA,1476-5586,2012
Nature Publishing Group,Scientific Reports,2016-06-18,OA,2045-2322,2012
Nature Publishing Group,Cell Death & Disease,2016-06-18,OA,2041-4889,2012
Nature Publishing Group,Molecular Systems Biology,2016-06-18,OA,1744-4292,2012
Nature Publishing Group,Neoplasia,2016-06-18,OA,1476-5586,2012
Nature Publishing Group,Scientific Reports,2016-06-18,OA,2045-2322,2012
NATURE PUBLISHING GROUP,Molecular Systems Biology,2016-06-18,OA,1744-4292,2013
NEOPLASIA PRESS,NEOPLASIA,2016-06-18,OA,1476-5586,2013
NEOPLASIA PRESS,TRANSLATIONAL ONCOLOGY,2016-06-18,OA,1936-5233,2013
Netherlands Centre for Biodiversity Naturalis,Contributions to Zoology,2016-06-18,OA,1875-9866,2012
Netherlands Centre for Biodiversity Naturalis,Contributions to Zoology,2016-06-18,OA,1875-9866,2012
Nordic Orthopaedic Federation,Acta Orthopaedica,2016-06-18,OA,1745-3682,2012
Nordic Orthopaedic Federation,Acta Orthopaedica,2016-06-18,OA,1745-3682,2012
North Carolina State University,Bioresources,2016-06-18,OA,1930-2126,2012
North Carolina State University,Bioresources,2016-06-18,OA,1930-2126,2012
Northwestern University,NORTHWESTERN UNIVERSITY LAW REVIEW,2016-06-18,OA,0029-3571,2012
Northwestern University,NORTHWESTERN UNIVERSITY LAW REVIEW,2016-06-18,OA,0029-3571,2012
Norwegian Polar Institute,POLAR RESEARCH,2016-06-18,OA,1751-8369,2012
Norwegian Polar Institute,POLAR RESEARCH,2016-06-18,OA,1751-8369,2012
Oceanological Research Institute of UABC.,Ciencias Marinas,2016-06-18,OA,0185-3880,2012
Oceanological Research Institute of UABC.,Ciencias Marinas,2016-06-18,OA,0185-3880,2012
Oil & Gas Science and Technology,Oil & Gas Science and Technology,2016-06-18,OA,1953-8189,2012
Oil & Gas Science and Technology,Oil & Gas Science and Technology,2016-06-18,OA,1953-8189,2012
OKAYAMA UNIV MED SCHOOL,ACTA MEDICA OKAYAMA,2016-06-18,OA,0386-300X,2013
Okayama University Medical School,Acta Medica Okayama,2016-06-18,OA,0386-300X,2012
Okayama University Medical School,Acta Medica Okayama,2016-06-18,OA,0386-300X,2012
OMICS PUBL GRP,Journal of Proteomics & Bioinformatics,2016-06-18,OA,0974-276X,2012
Operations Research Society of Japan,Journal of the Operations Research Society of Japan,2016-06-18,OA,1476-9360,2012
Operations Research Society of Japan,Journal of the Operations Research Society of Japan,2016-06-18,OA,1476-9360,2012
OPTICAL SOC AMER,OPTICS EXPRESS,2016-06-18,OA,1094-4087,2013
OPTICAL SOC AMER,Biomedical Optics Express,2016-06-18,OA,2156-7085,2013
Optical Society of America,Biomedical Optics Express,2016-06-18,OA,2156-7085,2012
Optical Society of America,Journal of the European Optical Society Rapid Publications,2016-06-18,OA,1990-2573,2012
Optical Society of America,Optics Express,2016-06-18,OA,1094-4087,2012
Optical Society of America,Optics Express,2016-06-18,OA,1094-4087,2012
Optical Society of America,Biomedical Optics Express,2016-06-18,OA,2156-7085,2012
Optical Society of America,Journal of the European Optical Society Rapid Publications,2016-06-18,OA,1990-2573,2012
Osaka University,Osaka Journal of Mathematics,2016-06-18,OA,0030-6126,2012
Osaka University,Osaka Journal of Mathematics,2016-06-18,OA,0030-6126,2012
Osaka University,OSAKA JOURNAL OF MATHEMATICS,2016-06-18,OA,0030-6126,2013
Oxford,Database,2016-06-18,OA,1758-0463,2012
Oxford,Journal of Legal Analysis,2016-06-18,OA,1946-5319,2012
Oxford,Database,2016-06-18,OA,1758-0463,2012
Oxford,Journal of Legal Analysis,2016-06-18,OA,1946-5319,2012
Oxford,NUCLEIC ACIDS RESEARCH,2016-06-18,OA,1362-4962,2013
Oxford,GENOME BIOLOGY AND EVOLUTION,2016-06-18,OA,1759-6653,2013
Oxford,DNA RESEARCH,2016-06-18,OA,1756-1663,2013
Oxford University Press,AoB Plants,2016-06-18,OA,2041-2851,2012
Oxford University Press,Bioscience Horizons,2016-06-18,OA,1754-7431,2012
Oxford University Press,Database: The Journal of Biological Databases and Curation,2016-06-18,OA,1758-0463,2012
Oxford University Press,DNA Research,2016-06-18,OA,1756-1663,2012
Oxford University Press,Genome Biology and Evolution,2016-06-18,OA,1759-6653,2012
Oxford University Press,Nucleic Acids Research,2016-06-18,OA,1362-4962,2012
Oxford University Press,DNA Research,2016-06-18,OA,1756-1663,2012
Oxford University Press,Genome Biology and Evolution,2016-06-18,OA,1759-6653,2012
Oxford University Press,Nucleic Acids Research,2016-06-18,OA,1362-4962,2012
Oxford University Press,AoB Plants,2016-06-18,OA,2041-2851,2012
Oxford University Press,Bioscience Horizons,2016-06-18,OA,1754-7431,2012
Oxford University Press,Database: The Journal of Biological Databases and Curation,2016-06-18,OA,1758-0463,2012
Pachyderm,Pachyderm,2016-06-18,OA,1026-2881,2012
Pachyderm,Pachyderm,2016-06-18,OA,1026-2881,2012
PAGEPRESS PUBL,Italian Journal of Animal Science,2016-06-18,OA,1828-051X,2012
PAGEPress Publications,EUROPEAN JOURNAL OF HISTOCHEMISTRY,2016-06-18,OA,2038-8306,2012
PAGEPress Publications,EUROPEAN JOURNAL OF HISTOCHEMISTRY,2016-06-18,OA,2038-8306,2012
PAKISTAN BOTANICAL SOC,PAKISTAN JOURNAL OF BOTANY,2016-06-18,OA,0556-3321,2013
Pakistan Botanical Society,Pakistan Journal of Botany,2016-06-18,OA,0556-3321,2012
Pakistan Botanical Society,Pakistan Journal of Botany,2016-06-18,OA,0556-3321,2012
Palaeontological Association,Palaeontologia Electronica,2016-06-18,OA,1094-8074,2012
Palaeontological Association,Palaeontologia Electronica,2016-06-18,OA,1094-8074,2012
Pan American Health Organization,Revista Panamericana deÊSalud Pœblica/Pan American Journal of Public Health,2016-06-18,OA,1020-4989,2012
Pan American Health Organization,Revista Panamericana deÊSalud Pœblica/Pan American Journal of Public Health,2016-06-18,OA,1020-4989,2012
Pan-American Health Organization,REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH,2016-06-18,OA,1020-4989,2013
Pensoft,Zookeys,2016-06-18,OA,1313-2970,2012
Pensoft,Zookeys,2016-06-18,OA,1313-2970,2012
Pesticide Science Society of Japan,Journal of Pesticide Science,2016-06-18,OA,1349-0923,2012
Pesticide Science Society of Japan,Journal of Pesticide Science,2016-06-18,OA,1349-0923,2012
Pharmaceutical Society of Japan,Biological & Pharmaceutical Bulletin,2016-06-18,OA,1347-5215,2012
Pharmaceutical Society of Japan,CHEMICAL & PHARMACEUTICAL BULLETIN,2016-06-18,OA,1347-5223,2012
Pharmaceutical Society of Japan,Biological & Pharmaceutical Bulletin,2016-06-18,OA,1347-5215,2012
Pharmaceutical Society of Japan,CHEMICAL & PHARMACEUTICAL BULLETIN,2016-06-18,OA,1347-5223,2012
Physical Society of Republic of China.,Chinese Journal of Physics,2016-06-18,OA,1741-3540,2012
Physical Society of Republic of China.,Chinese Journal of Physics,2016-06-18,OA,1741-3540,2012
PhysMath Central Ltd,PMC Physics A,2016-06-18,OA,1754-0410,2012
PhysMath Central Ltd,PMC Physics B,2016-06-18,OA,1754-0429,2012
PhysMath Central Ltd,PMC Physics A,2016-06-18,OA,1754-0410,2012
PhysMath Central Ltd,PMC Physics B,2016-06-18,OA,1754-0429,2012
POLISH ACAD SCIENCES COMMITTEE POLAR RESEARCH,POLISH POLAR RESEARCH,2016-06-18,OA,2081-8262,2012
Polish Academy of Sciences,ACTA BIOLOGICA CRACOVIENSIA,2016-06-18,OA,1898-0295,2012
Polish Academy of Sciences,ACTA PHYSICA POLONICA A,2016-06-18,OA,1509-5770,2012
Polish Academy of Sciences,ANIMAL SCIENCE PAPERS AND REPORTS,2016-06-18,OA,0137-1649,2012
Polish Academy of Sciences,ARCHIVES OF MECHANICS,2016-06-18,OA,0373-2029,2012
Polish Academy of Sciences,ARCHIVES OF METALLURGY AND MATERIALS,2016-06-18,OA,1733-3490,2012
Polish Academy of Sciences,Bulletin of the Polish Academy of Sciences-Technical Sciences,2016-06-18,OA,0239-7528,2012
Polish Academy of Sciences,Dendrobiology,2016-06-18,OA,1641-1307,2012
Polish Academy of Sciences,Folia Neuropatholgica,2016-06-18,OA,1509-572x,2012
Polish Academy of Sciences,International Agrophysics,2016-06-18,OA,0236-8722,2012
Polish Academy of Sciences,POLISH JOURNAL OF VETERINARY SCIENCES,2016-06-18,OA,1505-1773,2012
Polish Academy of Sciences,ACTA BIOLOGICA CRACOVIENSIA,2016-06-18,OA,1898-0295,2012
Polish Academy of Sciences,ACTA PHYSICA POLONICA A,2016-06-18,OA,1509-5770,2012
Polish Academy of Sciences,ANIMAL SCIENCE PAPERS AND REPORTS,2016-06-18,OA,0137-1649,2012
Polish Academy of Sciences,ARCHIVES OF MECHANICS,2016-06-18,OA,0373-2029,2012
Polish Academy of Sciences,ARCHIVES OF METALLURGY AND MATERIALS,2016-06-18,OA,1733-3490,2012
Polish Academy of Sciences,Bulletin of the Polish Academy of Sciences-Technical Sciences,2016-06-18,OA,0239-7528,2012
Polish Academy of Sciences,Dendrobiology,2016-06-18,OA,1641-1307,2012
Polish Academy of Sciences,Folia Neuropatholgica,2016-06-18,OA,1509-572x,2012
Polish Academy of Sciences,International Agrophysics,2016-06-18,OA,0236-8722,2012
Polish Academy of Sciences,POLISH JOURNAL OF VETERINARY SCIENCES,2016-06-18,OA,1505-1773,2012
Polish Academy of Sciences,Pharmacological Reports,2016-06-18,OA,1734-1140,2013
Polish Academy of Sciences,POLISH POLAR RESEARCH,2016-06-18,OA,2081-8262,2013
Polish Academy of Sciences,OCEANOLOGIA,2016-06-18,OA,0078-3234,2013
Polish Academy of Sciences,International Agrophysics,2016-06-18,OA,0236-8722,2013
Polish Academy of Sciences,ARCHIVES OF MECHANICS,2016-06-18,OA,0373-2029,2013
Polish Academy of Sciences,ANIMAL SCIENCE PAPERS AND REPORTS,2016-06-18,OA,0137-1649,2013
Polish Academy of Sciences,Bulletin of the Polish Academy of Sciences-Technical Sciences,2016-06-18,OA,0239-7528,2013
Polish Academy of Sciences,Dendrobiology,2016-06-18,OA,1641-1307,2013
Polish Academy of Sciences,ACTA PHYSICA POLONICA A,2016-06-18,OA,1509-5770,2013
Polish Academy of Sciences,ARCHIVES OF METALLURGY AND MATERIALS,2016-06-18,OA,1733-3490,2013
Polish Geological Institute,Geological Quarterly,2016-06-18,OA,1641-7291,2012
Polish Geological Institute,Geological Quarterly,2016-06-18,OA,1641-7291,2012
POLISH HISTOCHEMICAL CYTOCHEMICAL SOC,Folia Histochemica et Cytobiologica,2016-06-18,OA,1897-5631,2012
POLISH HISTOCHEMICAL CYTOCHEMICAL SOC,Folia Histochemica et Cytobiologica,2016-06-18,OA,1897-5631,2012
POLISH HISTOCHEMICAL CYTOCHEMICAL SOC,FOLIA HISTOCHEMICA ET CYTOBIOLOGICA,2016-06-18,OA,1897-5631,2013
Polish National Scientific Committee,Oceanologia,2016-06-18,OA,0078-3234,2012
Polish National Scientific Committee,Oceanologia,2016-06-18,OA,0078-3234,2012
Polish Neuroscience Society,Acta Neurobiologiae Experimentalis,2016-06-18,OA,0065-1400,2012
Polish Neuroscience Society,Acta Neurobiologiae Experimentalis,2016-06-18,OA,0065-1400,2012
POLISH PHYSIOLOGICAL SOC,JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY,2016-06-18,OA,1899-1505,2013
Pontificia Universidad Cat—lica de Chile,Revista de Ciencia politica,2016-06-18,OA,0718-090X,2012
Pontificia Universidad Cat—lica de Chile,Revista de Ciencia politica,2016-06-18,OA,0718-090X,2012
